Index,Time_ms,Raw,Filtered
286,794,2044,2044
287,797,2044,2044
288,800,2044,2044
289,802,2045,2045
290,805,2045,2045
291,808,2044,2044
292,811,2044,2044
293,813,2044,2044
294,816,2044,2044
295,819,2044,2044
296,822,2044,2044
297,825,2043,2043
298,827,2043,2043
299,830,2043,2043
300,833,2043,2043
301,836,2043,2043
302,838,2043,2043
303,841,2043,2043
304,844,2044,2044
305,847,2044,2044
306,850,2045,2045
307,852,2045,2045
308,855,2046,2046
309,858,2047,2047
310,861,2048,2048
311,863,2048,2048
312,866,2048,2048
313,869,2042,2042
314,872,2034,2034
315,875,2026,2026
316,877,2037,2037
317,880,2085,2085
318,883,2169,2169
319,886,2281,2281
320,888,2408,2408
321,891,2534,2534
322,894,2627,2627
323,897,2663,2663
324,900,2629,2629
325,902,2535,2535
326,905,2410,2410
327,908,2282,2282
328,911,2168,2168
329,913,2072,2072
330,916,1995,1995
331,919,1940,1940
332,922,1912,1912
333,925,1925,1925
334,927,1958,1958
335,930,1996,1996
336,933,2026,2026
337,936,2042,2042
338,938,2048,2048
339,941,2051,2051
340,944,2049,2049
341,947,2047,2047
342,950,2044,2044
343,952,2042,2042
344,955,2040,2040
345,958,2038,2038
346,961,2037,2037
347,963,2035,2035
348,966,2033,2033
349,969,2032,2032
350,972,2031,2031
351,975,2030,2030
352,977,2029,2029
353,980,2028,2028
354,983,2028,2028
355,986,2028,2028
356,988,2028,2028
357,991,2029,2029
358,994,2030,2030
359,997,2030,2030
360,1000,2032,2032
361,1002,2033,2033
362,1005,2034,2034
363,1008,2036,2036
364,1011,2038,2038
365,1013,2040,2040
366,1016,2041,2041
367,1019,2043,2043
368,1022,2045,2045
369,1025,2047,2047
370,1027,2049,2049
371,1030,2051,2051
372,1033,2053,2053
373,1036,2054,2054
374,1038,2056,2056
375,1041,2057,2057
376,1044,2058,2058
377,1047,2060,2060
378,1050,2061,2061
379,1052,2062,2062
380,1055,2064,2064
381,1058,2065,2065
382,1061,2066,2066
383,1063,2068,2068
384,1066,2070,2070
385,1069,2072,2072
386,1072,2075,2075
387,1075,2079,2079
388,1077,2083,2083
389,1080,2088,2088
390,1083,2093,2093
391,1086,2099,2099
392,1088,2106,2106
393,1091,2113,2113
394,1094,2121,2121
395,1097,2128,2128
396,1100,2135,2135
397,1102,2142,2142
398,1105,2148,2148
399,1108,2152,2152
400,1111,2156,2156
401,1113,2158,2158
402,1116,2159,2159
403,1119,2157,2157
404,1122,2155,2155
405,1125,2151,2151
406,1127,2145,2145
407,1130,2138,2138
408,1133,2131,2131
409,1136,2123,2123
410,1138,2115,2115
411,1141,2107,2107
412,1144,2099,2099
413,1147,2091,2091
414,1150,2084,2084
415,1152,2078,2078
416,1155,2072,2072
417,1158,2067,2067
418,1161,2063,2063
419,1163,2059,2059
420,1166,2056,2056
421,1169,2053,2053
422,1172,2051,2051
423,1175,2049,2049
424,1177,2047,2047
425,1180,2045,2045
426,1183,2044,2044
427,1186,2042,2042
428,1188,2041,2041
429,1191,2040,2040
430,1194,2039,2039
431,1197,2038,2038
432,1200,2037,2037
433,1202,2037,2037
434,1205,2036,2036
435,1208,2035,2035
436,1211,2035,2035
437,1213,2035,2035
438,1216,2035,2035
439,1219,2035,2035
440,1222,2035,2035
441,1225,2036,2036
442,1227,2036,2036
443,1230,2037,2037
444,1233,2038,2038
445,1236,2039,2039
446,1238,2040,2040
447,1241,2042,2042
448,1244,2043,2043
449,1247,2045,2045
450,1250,2047,2047
451,1252,2049,2049
452,1255,2051,2051
453,1258,2053,2053
454,1261,2055,2055
455,1263,2056,2056
456,1266,2058,2058
457,1269,2060,2060
458,1272,2062,2062
459,1275,2063,2063
460,1277,2064,2064
461,1280,2066,2066
462,1283,2066,2066
463,1286,2067,2067
464,1288,2068,2068
465,1291,2068,2068
466,1294,2068,2068
467,1297,2068,2068
468,1300,2067,2067
469,1302,2066,2066
470,1305,2065,2065
471,1308,2064,2064
472,1311,2063,2063
473,1313,2061,2061
474,1316,2059,2059
475,1319,2058,2058
476,1322,2056,2056
477,1325,2054,2054
478,1327,2052,2052
479,1330,2049,2049
480,1333,2047,2047
481,1336,2045,2045
482,1338,2043,2043
483,1341,2041,2041
484,1344,2048,2048
485,1347,2050,2050
486,1350,2052,2052
487,1352,2054,2054
488,1355,2056,2056
489,1358,2058,2058
490,1361,2060,2060
491,1363,2062,2062
492,1366,2063,2063
493,1369,2064,2064
494,1372,2065,2065
495,1375,2066,2066
496,1377,2066,2066
497,1380,2067,2067
498,1383,2067,2067
499,1386,2067,2067
500,1388,2066,2066
501,1391,2066,2066
502,1394,2065,2065
503,1397,2064,2064
504,1400,2063,2063
505,1402,2061,2061
506,1405,2060,2060
507,1408,2058,2058
508,1411,2057,2057
509,1413,2055,2055
510,1416,2053,2053
511,1419,2052,2052
512,1422,2050,2050
513,1425,2049,2049
514,1427,2047,2047
515,1430,2046,2046
516,1433,2044,2044
517,1436,2043,2043
518,1438,2042,2042
519,1441,2041,2041
520,1444,2040,2040
521,1447,2040,2040
522,1450,2039,2039
523,1452,2039,2039
524,1455,2039,2039
525,1458,2039,2039
526,1461,2039,2039
527,1463,2039,2039
528,1466,2039,2039
529,1469,2040,2040
530,1472,2040,2040
531,1475,2040,2040
532,1477,2041,2041
533,1480,2041,2041
534,1483,2042,2042
535,1486,2042,2042
536,1488,2043,2043
537,1491,2043,2043
538,1494,2044,2044
539,1497,2044,2044
540,1500,2044,2044
541,1502,2044,2044
542,1505,2044,2044
543,1508,2045,2045
544,1511,2045,2045
545,1513,2044,2044
546,1516,2044,2044
547,1519,2044,2044
548,1522,2044,2044
549,1525,2044,2044
550,1527,2044,2044
551,1530,2043,2043
552,1533,2043,2043
553,1536,2043,2043
554,1538,2043,2043
555,1541,2043,2043
556,1544,2043,2043
557,1547,2043,2043
558,1550,2044,2044
559,1552,2044,2044
560,1555,2045,2045
561,1558,2045,2045
562,1561,2046,2046
563,1563,2047,2047
564,1566,2048,2048
565,1569,2048,2048
566,1572,2048,2048
567,1575,2042,2042
568,1577,2034,2034
569,1580,2026,2026
570,1583,2037,2037
571,1586,2085,2085
572,1588,2169,2169
573,1591,2281,2281
574,1594,2408,2408
575,1597,2534,2534
576,1600,2627,2627
577,1602,2663,2663
578,1605,2629,2629
579,1608,2535,2535
580,1611,2410,2410
581,1613,2282,2282
582,1616,2168,2168
583,1619,2072,2072
584,1622,1995,1995
585,1625,1940,1940
586,1627,1912,1912
587,1630,1925,1925
588,1633,1958,1958
589,1636,1996,1996
590,1638,2026,2026
591,1641,2042,2042
592,1644,2048,2048
593,1647,2051,2051
594,1650,2049,2049
595,1652,2047,2047
596,1655,2044,2044
597,1658,2042,2042
598,1661,2040,2040
599,1663,2038,2038
600,1666,2037,2037
601,1669,2035,2035
602,1672,2033,2033
603,1675,2032,2032
604,1677,2031,2031
605,1680,2030,2030
606,1683,2029,2029
607,1686,2028,2028
608,1688,2028,2028
609,1691,2028,2028
610,1694,2028,2028
611,1697,2029,2029
612,1700,2030,2030
613,1702,2030,2030
614,1705,2032,2032
615,1708,2033,2033
616,1711,2034,2034
617,1713,2036,2036
618,1716,2038,2038
619,1719,2040,2040
620,1722,2041,2041
621,1725,2043,2043
622,1727,2045,2045
623,1730,2047,2047
624,1733,2049,2049
625,1736,2051,2051
626,1738,2053,2053
627,1741,2054,2054
628,1744,2056,2056
629,1747,2057,2057
630,1750,2058,2058
631,1752,2060,2060
632,1755,2061,2061
633,1758,2062,2062
634,1761,2064,2064
635,1763,2065,2065
636,1766,2066,2066
637,1769,2068,2068
638,1772,2070,2070
639,1775,2072,2072
640,1777,2075,2075
641,1780,2079,2079
642,1783,2083,2083
643,1786,2088,2088
644,1788,2093,2093
645,1791,2099,2099
646,1794,2106,2106
647,1797,2113,2113
648,1800,2121,2121
649,1802,2128,2128
650,1805,2135,2135
651,1808,2142,2142
652,1811,2148,2148
653,1813,2152,2152
654,1816,2156,2156
655,1819,2158,2158
656,1822,2159,2159
657,1825,2157,2157
658,1827,2155,2155
659,1830,2151,2151
660,1833,2145,2145
661,1836,2138,2138
662,1838,2131,2131
663,1841,2123,2123
664,1844,2115,2115
665,1847,2107,2107
666,1850,2099,2099
667,1852,2091,2091
668,1855,2084,2084
669,1858,2078,2078
670,1861,2072,2072
671,1863,2067,2067
672,1866,2063,2063
673,1869,2059,2059
674,1872,2056,2056
675,1875,2053,2053
676,1877,2051,2051
677,1880,2048,2048
678,1883,2050,2050
679,1886,2052,2052
680,1888,2054,2054
681,1891,2056,2056
682,1894,2058,2058
683,1897,2060,2060
684,1900,2062,2062
685,1902,2063,2063
686,1905,2064,2064
687,1908,2065,2065
688,1911,2066,2066
689,1913,2066,2066
690,1916,2067,2067
691,1919,2067,2067
692,1922,2067,2067
693,1925,2066,2066
694,1927,2066,2066
695,1930,2065,2065
696,1933,2064,2064
697,1936,2063,2063
698,1938,2061,2061
699,1941,2060,2060
700,1944,2058,2058
701,1947,2057,2057
702,1950,2055,2055
703,1952,2053,2053
704,1955,2052,2052
705,1958,2050,2050
706,1961,2049,2049
707,1963,2047,2047
708,1966,2046,2046
709,1969,2044,2044
710,1972,2043,2043
711,1975,2042,2042
712,1977,2041,2041
713,1980,2040,2040
714,1983,2040,2040
715,1986,2039,2039
716,1988,2039,2039
717,1991,2039,2039
718,1994,2039,2039
719,1997,2039,2039
720,2000,2039,2039
721,2002,2039,2039
722,2005,2040,2040
723,2008,2040,2040
724,2011,2040,2040
725,2013,2041,2041
726,2016,2041,2041
727,2019,2042,2042
728,2022,2042,2042
729,2025,2043,2043
730,2027,2043,2043
731,2030,2044,2044
732,2033,2044,2044
733,2036,2044,2044
734,2038,2044,2044
735,2041,2044,2044
736,2044,2045,2045
737,2047,2045,2045
738,2050,2044,2044
739,2052,2044,2044
740,2055,2044,2044
741,2058,2044,2044
742,2061,2044,2044
743,2063,2044,2044
744,2066,2043,2043
745,2069,2043,2043
746,2072,2043,2043
747,2075,2043,2043
748,2077,2043,2043
749,2080,2043,2043
750,2083,2043,2043
751,2086,2044,2044
752,2088,2044,2044
753,2091,2045,2045
754,2094,2045,2045
755,2097,2046,2046
756,2100,2047,2047
757,2102,2048,2048
758,2105,2048,2048
759,2108,2048,2048
760,2111,2042,2042
761,2113,2034,2034
762,2116,2026,2026
763,2119,2037,2037
764,2122,2085,2085
765,2125,2169,2169
766,2127,2281,2281
767,2130,2408,2408
768,2133,2534,2534
769,2136,2627,2627
770,2138,2663,2663
771,2141,2629,2629
772,2144,2535,2535
773,2147,2410,2410
774,2150,2282,2282
775,2152,2168,2168
776,2155,2072,2072
777,2158,1995,1995
778,2161,1940,1940
779,2163,1912,1912
780,2166,1925,1925
781,2169,1958,1958
782,2172,1996,1996
783,2175,2026,2026
784,2177,2042,2042
785,2180,2048,2048
786,2183,2051,2051
787,2186,2049,2049
788,2188,2047,2047
789,2191,2044,2044
790,2194,2042,2042
791,2197,2040,2040
792,2200,2038,2038
793,2202,2037,2037
794,2205,2035,2035
795,2208,2033,2033
796,2211,2032,2032
797,2213,2031,2031
798,2216,2030,2030
799,2219,2029,2029
800,2222,2028,2028
801,2225,2028,2028
802,2227,2028,2028
803,2230,2028,2028
804,2233,2029,2029
805,2236,2030,2030
806,2238,2030,2030
807,2241,2032,2032
808,2244,2033,2033
809,2247,2034,2034
810,2250,2036,2036
811,2252,2038,2038
812,2255,2040,2040
813,2258,2041,2041
814,2261,2043,2043
815,2263,2045,2045
816,2266,2047,2047
817,2269,2049,2049
818,2272,2051,2051
819,2275,2053,2053
820,2277,2054,2054
821,2280,2056,2056
822,2283,2057,2057
823,2286,2058,2058
824,2288,2060,2060
825,2291,2061,2061
826,2294,2062,2062
827,2297,2064,2064
828,2300,2065,2065
829,2302,2066,2066
830,2305,2068,2068
831,2308,2070,2070
832,2311,2072,2072
833,2313,2075,2075
834,2316,2079,2079
835,2319,2083,2083
836,2322,2088,2088
837,2325,2093,2093
838,2327,2099,2099
839,2330,2106,2106
840,2333,2113,2113
841,2336,2121,2121
842,2338,2128,2128
843,2341,2135,2135
844,2344,2142,2142
845,2347,2148,2148
846,2350,2152,2152
847,2352,2156,2156
848,2355,2158,2158
849,2358,2159,2159
850,2361,2157,2157
851,2363,2155,2155
852,2366,2151,2151
853,2369,2048,2048
854,2372,2050,2050
855,2375,2052,2052
856,2377,2054,2054
857,2380,2056,2056
858,2383,2058,2058
859,2386,2060,2060
860,2388,2062,2062
861,2391,2063,2063
862,2394,2064,2064
863,2397,2065,2065
864,2400,2066,2066
865,2402,2066,2066
866,2405,2067,2067
867,2408,2067,2067
868,2411,2067,2067
869,2413,2066,2066
870,2416,2066,2066
871,2419,2065,2065
872,2422,2064,2064
873,2425,2063,2063
874,2427,2061,2061
875,2430,2060,2060
876,2433,2058,2058
877,2436,2057,2057
878,2438,2055,2055
879,2441,2053,2053
880,2444,2052,2052
881,2447,2050,2050
882,2450,2049,2049
883,2452,2047,2047
884,2455,2046,2046
885,2458,2044,2044
886,2461,2043,2043
887,2463,2042,2042
888,2466,2041,2041
889,2469,2040,2040
890,2472,2040,2040
891,2475,2039,2039
892,2477,2039,2039
893,2480,2039,2039
894,2483,2039,2039
895,2486,2039,2039
896,2488,2039,2039
897,2491,2039,2039
898,2494,2040,2040
899,2497,2040,2040
900,2500,2040,2040
901,2502,2041,2041
902,2505,2041,2041
903,2508,2042,2042
904,2511,2042,2042
905,2513,2043,2043
906,2516,2043,2043
907,2519,2044,2044
908,2522,2044,2044
909,2525,2044,2044
910,2527,2044,2044
911,2530,2044,2044
912,2533,2045,2045
913,2536,2045,2045
914,2538,2044,2044
915,2541,2042,2042
916,2544,2035,2035
917,2547,2026,2026
918,2550,2016,2016
919,2552,2026,2026
920,2555,2072,2072
921,2558,2155,2155
922,2561,2265,2265
923,2563,2391,2391
924,2566,2516,2516
925,2569,2608,2608
926,2572,2643,2643
927,2575,2609,2609
928,2577,2515,2515
929,2580,2391,2391
930,2583,2263,2263
931,2586,2150,2150
932,2588,2055,2055
933,2591,1979,1979
934,2594,1926,1926
935,2597,1900,1900
936,2600,1915,1915
937,2602,1951,1951
938,2605,1992,1992
939,2608,2024,2024
940,2611,2044,2044
941,2613,2053,2053
942,2616,2059,2059
943,2619,2060,2060
944,2622,2061,2061
945,2625,2062,2062
946,2627,2063,2063
947,2630,2064,2064
948,2633,2064,2064
949,2636,2064,2064
950,2638,2064,2064
951,2641,2064,2064
952,2644,2064,2064
953,2647,2064,2064
954,2650,2063,2063
955,2652,2062,2062
956,2655,2061,2061
957,2658,2060,2060
958,2661,2058,2058
959,2663,2056,2056
960,2666,2055,2055
961,2669,2053,2053
962,2672,2051,2051
963,2675,2049,2049
964,2677,2047,2047
965,2680,2044,2044
966,2683,2043,2043
967,2686,2042,2042
968,2688,2040,2040
969,2691,2039,2039
970,2694,2038,2038
971,2697,2038,2038
972,2700,2039,2039
973,2702,2040,2040
974,2705,2041,2041
975,2708,2044,2044
976,2711,2048,2048
977,2713,2052,2052
978,2716,2058,2058
979,2719,2064,2064
980,2722,2072,2072
981,2725,2080,2080
982,2727,2089,2089
983,2730,2099,2099
984,2733,2108,2108
985,2736,2118,2118
986,2738,2127,2127
987,2741,2135,2135
988,2744,2142,2142
989,2747,2148,2148
990,2750,2152,2152
991,2752,2155,2155
992,2755,2156,2156
993,2758,2156,2156
994,2761,2153,2153
995,2763,2150,2150
996,2766,2145,2145
997,2769,2139,2139
998,2772,2048,2048
999,2775,2050,2050
1000,2777,2052,2052
1001,2780,2054,2054
1002,2783,2056,2056
1003,2786,2058,2058
1004,2788,2060,2060
1005,2791,2062,2062
1006,2794,2063,2063
1007,2797,2064,2064
1008,2800,2065,2065
1009,2802,2066,2066
1010,2805,2066,2066
1011,2808,2067,2067
1012,2811,2067,2067
1013,2813,2067,2067
1014,2816,2066,2066
1015,2819,2066,2066
1016,2822,2065,2065
1017,2825,2064,2064
1018,2827,2063,2063
1019,2830,2061,2061
1020,2833,2060,2060
1021,2836,2058,2058
1022,2838,2057,2057
1023,2841,2055,2055
1024,2844,2053,2053
1025,2847,2052,2052
1026,2850,2050,2050
1027,2852,2049,2049
1028,2855,2047,2047
1029,2858,2046,2046
1030,2861,2044,2044
1031,2863,2043,2043
1032,2866,2042,2042
1033,2869,2041,2041
1034,2872,2040,2040
1035,2875,2040,2040
1036,2877,2039,2039
1037,2880,2039,2039
1038,2883,2039,2039
1039,2886,2039,2039
1040,2888,2039,2039
1041,2891,2039,2039
1042,2894,2039,2039
1043,2897,2040,2040
1044,2900,2040,2040
1045,2902,2040,2040
1046,2905,2041,2041
1047,2908,2041,2041
1048,2911,2042,2042
1049,2913,2042,2042
1050,2916,2043,2043
1051,2919,2043,2043
1052,2922,2044,2044
1053,2925,2044,2044
1054,2927,2044,2044
1055,2930,2044,2044
1056,2933,2044,2044
1057,2936,2045,2045
1058,2938,2045,2045
1059,2941,2044,2044
1060,2944,2044,2044
1061,2947,2044,2044
1062,2950,2044,2044
1063,2952,2044,2044
1064,2955,2044,2044
1065,2958,2043,2043
1066,2961,2043,2043
1067,2963,2043,2043
1068,2966,2043,2043
1069,2969,2043,2043
1070,2972,2043,2043
1071,2975,2043,2043
1072,2977,2044,2044
1073,2980,2044,2044
1074,2983,2045,2045
1075,2986,2045,2045
1076,2988,2046,2046
1077,2991,2047,2047
1078,2994,2048,2048
1079,2997,2048,2048
1080,3000,2048,2048
1081,3002,2042,2042
1082,3005,2034,2034
1083,3008,2026,2026
1084,3011,2037,2037
1085,3013,2085,2085
1086,3016,2169,2169
1087,3019,2281,2281
1088,3022,2408,2408
1089,3025,2534,2534
1090,3027,2627,2627
1091,3030,2663,2663
1092,3033,2629,2629
1093,3036,2535,2535
1094,3038,2410,2410
1095,3041,2282,2282
1096,3044,2168,2168
1097,3047,2072,2072
1098,3050,1995,1995
1099,3052,1940,1940
1100,3055,1912,1912
1101,3058,1925,1925
1102,3061,1958,1958
1103,3063,1996,1996
1104,3066,2026,2026
1105,3069,2042,2042
1106,3072,2048,2048
1107,3075,2051,2051
1108,3077,2049,2049
1109,3080,2047,2047
1110,3083,2044,2044
1111,3086,2042,2042
1112,3088,2040,2040
1113,3091,2038,2038
1114,3094,2037,2037
1115,3097,2035,2035
1116,3100,2033,2033
1117,3102,2032,2032
1118,3105,2031,2031
1119,3108,2030,2030
1120,3111,2029,2029
1121,3113,2028,2028
1122,3116,2028,2028
1123,3119,2028,2028
1124,3122,2028,2028
1125,3125,2029,2029
1126,3127,2030,2030
1127,3130,2030,2030
1128,3133,2032,2032
1129,3136,2033,2033
1130,3138,2034,2034
1131,3141,2036,2036
1132,3144,2038,2038
1133,3147,2040,2040
1134,3150,2041,2041
1135,3152,2043,2043
1136,3155,2045,2045
1137,3158,2047,2047
1138,3161,2049,2049
1139,3163,2051,2051
1140,3166,2053,2053
1141,3169,2054,2054
1142,3172,2056,2056
1143,3175,2058,2058
1144,3177,2060,2060
1145,3180,2062,2062
1146,3183,2063,2063
1147,3186,2065,2065
1148,3188,2068,2068
1149,3191,2070,2070
1150,3194,2073,2073
1151,3197,2076,2076
1152,3200,2080,2080
1153,3202,2085,2085
1154,3205,2090,2090
1155,3208,2095,2095
1156,3211,2102,2102
1157,3213,2109,2109
1158,3216,2116,2116
1159,3219,2123,2123
1160,3222,2131,2131
1161,3225,2138,2138
1162,3227,2144,2144
1163,3230,2150,2150
1164,3233,2154,2154
1165,3236,2158,2158
1166,3238,2160,2160
1167,3241,2048,2048
1168,3244,2050,2050
1169,3247,2052,2052
1170,3250,2054,2054
1171,3252,2056,2056
1172,3255,2058,2058
1173,3258,2060,2060
1174,3261,2062,2062
1175,3263,2063,2063
1176,3266,2064,2064
1177,3269,2065,2065
1178,3272,2066,2066
1179,3275,2066,2066
1180,3277,2067,2067
1181,3280,2067,2067
1182,3283,2067,2067
1183,3286,2066,2066
1184,3288,2066,2066
1185,3291,2065,2065
1186,3294,2064,2064
1187,3297,2063,2063
1188,3300,2061,2061
1189,3302,2060,2060
1190,3305,2058,2058
1191,3308,2057,2057
1192,3311,2055,2055
1193,3313,2053,2053
1194,3316,2052,2052
1195,3319,2050,2050
1196,3322,2049,2049
1197,3325,2047,2047
1198,3327,2046,2046
1199,3330,2044,2044
1200,3333,2043,2043
1201,3336,2042,2042
1202,3338,2041,2041
1203,3341,2040,2040
1204,3344,2040,2040
1205,3347,2039,2039
1206,3350,2039,2039
1207,3352,2039,2039
1208,3355,2039,2039
1209,3358,2039,2039
1210,3361,2039,2039
1211,3363,2039,2039
1212,3366,2040,2040
1213,3369,2040,2040
1214,3372,2040,2040
1215,3375,2041,2041
1216,3377,2041,2041
1217,3380,2042,2042
1218,3383,2042,2042
1219,3386,2043,2043
1220,3388,2043,2043
1221,3391,2044,2044
1222,3394,2044,2044
1223,3397,2044,2044
1224,3400,2044,2044
1225,3402,2044,2044
1226,3405,2045,2045
1227,3408,2045,2045
1228,3411,2044,2044
1229,3413,2044,2044
1230,3416,2044,2044
1231,3419,2044,2044
1232,3422,2044,2044
1233,3425,2044,2044
1234,3427,2043,2043
1235,3430,2043,2043
1236,3433,2043,2043
1237,3436,2043,2043
1238,3438,2043,2043
1239,3441,2043,2043
1240,3444,2043,2043
1241,3447,2044,2044
1242,3450,2044,2044
1243,3452,2045,2045
1244,3455,2045,2045
1245,3458,2046,2046
1246,3461,2047,2047
1247,3463,2048,2048
1248,3466,2048,2048
1249,3469,2048,2048
1250,3472,2042,2042
1251,3475,2034,2034
1252,3477,2026,2026
1253,3480,2037,2037
1254,3483,2085,2085
1255,3486,2169,2169
1256,3488,2281,2281
1257,3491,2408,2408
1258,3494,2534,2534
1259,3497,2627,2627
1260,3500,2663,2663
1261,3502,2629,2629
1262,3505,2535,2535
1263,3508,2410,2410
1264,3511,2282,2282
1265,3513,2168,2168
1266,3516,2072,2072
1267,3519,1995,1995
1268,3522,1940,1940
1269,3525,1912,1912
1270,3527,1925,1925
1271,3530,1958,1958
1272,3533,1996,1996
1273,3536,2026,2026
1274,3538,2042,2042
1275,3541,2048,2048
1276,3544,2051,2051
