Index,Time_ms,Raw,Filtered
175,486,2046,2046
176,488,2112,2112
177,491,2227,2227
178,494,2385,2385
179,497,2571,2571
180,500,2757,2757
181,502,2896,2896
182,505,2948,2948
183,508,2896,2896
184,511,2755,2755
185,513,2569,2569
186,516,2381,2381
187,519,2219,2219
188,522,2091,2091
189,525,1995,1995
190,527,1932,1932
191,530,1898,1898
192,533,1912,1912
193,536,1947,1947
194,538,1986,1986
195,541,2017,2017
196,544,2035,2035
197,547,2044,2044
198,550,2048,2048
199,552,2048,2048
200,555,2048,2048
201,558,2048,2048
202,561,2048,2048
203,563,2048,2048
204,566,2048,2048
205,569,2048,2048
206,572,2048,2048
207,575,2048,2048
208,577,2048,2048
209,580,2048,2048
210,583,2048,2048
211,586,2048,2048
212,588,2048,2048
213,591,2048,2048
214,594,2049,2049
215,597,2049,2049
216,600,2050,2050
217,602,2051,2051
218,605,2052,2052
219,608,2053,2053
220,611,2055,2055
221,613,2057,2057
222,616,2060,2060
223,619,2063,2063
224,622,2067,2067
225,625,2072,2072
226,627,2078,2078
227,630,2084,2084
228,633,2091,2091
229,636,2099,2099
230,638,2107,2107
231,641,2115,2115
232,644,2123,2123
233,647,2131,2131
234,650,2139,2139
235,652,2145,2145
236,655,2151,2151
237,658,2155,2155
238,661,2157,2157
239,663,2158,2158
240,666,2157,2157
241,669,2155,2155
242,672,2151,2151
243,675,2145,2145
244,677,2139,2139
245,680,2131,2131
246,683,2123,2123
247,686,2115,2115
248,688,2107,2107
249,691,2099,2099
250,694,2091,2091
251,697,2084,2084
252,700,2078,2078
253,702,2072,2072
254,705,2048,2048
255,708,2048,2048
256,711,2048,2048
257,713,2048,2048
258,716,2048,2048
259,719,2048,2048
260,722,2048,2048
261,725,2048,2048
262,727,2048,2048
263,730,2048,2048
264,733,2048,2048
265,736,2048,2048
266,738,2048,2048
267,741,2048,2048
268,744,2048,2048
269,747,2048,2048
270,750,2048,2048
271,752,2048,2048
272,755,2048,2048
273,758,2048,2048
274,761,2048,2048
275,763,2048,2048
276,766,2048,2048
277,769,2048,2048
278,772,2048,2048
279,775,2048,2048
280,777,2048,2048
281,780,2048,2048
282,783,2048,2048
283,786,2048,2048
284,788,2048,2048
285,791,2048,2048
286,794,2048,2048
287,797,2048,2048
288,800,2048,2048
289,802,2048,2048
290,805,2048,2048
291,808,2048,2048
292,811,2048,2048
293,813,2048,2048
294,816,2048,2048
295,819,2048,2048
296,822,2048,2048
297,825,2048,2048
298,827,2046,2046
299,830,2039,2039
300,833,2032,2032
301,836,2026,2026
302,838,2046,2046
303,841,2112,2112
304,844,2227,2227
305,847,2385,2385
306,850,2571,2571
307,852,2757,2757
308,855,2896,2896
309,858,2948,2948
310,861,2896,2896
311,863,2755,2755
312,866,2569,2569
313,869,2381,2381
314,872,2219,2219
315,875,2091,2091
316,877,1995,1995
317,880,1932,1932
318,883,1898,1898
319,886,1912,1912
320,888,1947,1947
321,891,1986,1986
322,894,2017,2017
323,897,2035,2035
324,900,2044,2044
325,902,2048,2048
326,905,2048,2048
327,908,2048,2048
328,911,2048,2048
329,913,2048,2048
330,916,2048,2048
331,919,2048,2048
332,922,2048,2048
333,925,2048,2048
334,927,2048,2048
335,930,2048,2048
336,933,2048,2048
337,936,2048,2048
338,938,2048,2048
339,941,2048,2048
340,944,2048,2048
341,947,2049,2049
342,950,2049,2049
343,952,2050,2050
344,955,2051,2051
345,958,2052,2052
346,961,2053,2053
347,963,2055,2055
348,966,2057,2057
349,969,2060,2060
350,972,2063,2063
351,975,2067,2067
352,977,2072,2072
353,980,2078,2078
354,983,2084,2084
355,986,2091,2091
356,988,2099,2099
357,991,2107,2107
358,994,2115,2115
359,997,2123,2123
360,1000,2131,2131
361,1002,2139,2139
362,1005,2145,2145
363,1008,2151,2151
364,1011,2155,2155
365,1013,2157,2157
366,1016,2158,2158
367,1019,2157,2157
368,1022,2155,2155
369,1025,2151,2151
370,1027,2145,2145
371,1030,2139,2139
372,1033,2131,2131
373,1036,2123,2123
374,1038,2115,2115
375,1041,2107,2107
376,1044,2099,2099
377,1047,2091,2091
378,1050,2084,2084
379,1052,2078,2078
380,1055,2072,2072
381,1058,2048,2048
382,1061,2048,2048
383,1063,2048,2048
384,1066,2048,2048
385,1069,2048,2048
386,1072,2048,2048
387,1075,2048,2048
388,1077,2048,2048
389,1080,2048,2048
390,1083,2048,2048
391,1086,2048,2048
392,1088,2048,2048
393,1091,2048,2048
394,1094,2048,2048
395,1097,2048,2048
396,1100,2048,2048
397,1102,2048,2048
398,1105,2048,2048
399,1108,2048,2048
400,1111,2048,2048
401,1113,2048,2048
402,1116,2048,2048
403,1119,2048,2048
404,1122,2048,2048
405,1125,2048,2048
406,1127,2048,2048
407,1130,2048,2048
408,1133,2048,2048
409,1136,2048,2048
410,1138,2048,2048
411,1141,2048,2048
412,1144,2048,2048
413,1147,2048,2048
414,1150,2048,2048
415,1152,2048,2048
416,1155,2048,2048
417,1158,2048,2048
418,1161,2048,2048
419,1163,2048,2048
420,1166,2048,2048
421,1169,2048,2048
422,1172,2048,2048
423,1175,2048,2048
424,1177,2048,2048
425,1180,2046,2046
426,1183,2039,2039
427,1186,2032,2032
428,1188,2026,2026
429,1191,2046,2046
430,1194,2112,2112
431,1197,2227,2227
432,1200,2385,2385
433,1202,2571,2571
434,1205,2757,2757
435,1208,2896,2896
436,1211,2948,2948
437,1213,2896,2896
438,1216,2755,2755
439,1219,2569,2569
440,1222,2381,2381
441,1225,2219,2219
442,1227,2091,2091
443,1230,1995,1995
444,1233,1932,1932
445,1236,1898,1898
446,1238,1912,1912
447,1241,1947,1947
448,1244,1986,1986
449,1247,2017,2017
450,1250,2035,2035
451,1252,2044,2044
452,1255,2048,2048
453,1258,2048,2048
454,1261,2048,2048
455,1263,2048,2048
456,1266,2048,2048
457,1269,2048,2048
458,1272,2048,2048
459,1275,2048,2048
460,1277,2048,2048
461,1280,2048,2048
462,1283,2048,2048
463,1286,2048,2048
464,1288,2048,2048
465,1291,2048,2048
466,1294,2048,2048
467,1297,2048,2048
468,1300,2049,2049
469,1302,2049,2049
470,1305,2050,2050
471,1308,2051,2051
472,1311,2052,2052
473,1313,2053,2053
474,1316,2055,2055
475,1319,2057,2057
476,1322,2060,2060
477,1325,2063,2063
478,1327,2067,2067
479,1330,2072,2072
480,1333,2078,2078
481,1336,2084,2084
482,1338,2091,2091
483,1341,2099,2099
484,1344,2107,2107
485,1347,2115,2115
486,1350,2123,2123
487,1352,2131,2131
488,1355,2139,2139
489,1358,2145,2145
490,1361,2151,2151
491,1363,2155,2155
492,1366,2157,2157
493,1369,2158,2158
494,1372,2157,2157
495,1375,2155,2155
496,1377,2151,2151
497,1380,2145,2145
498,1383,2139,2139
499,1386,2131,2131
500,1388,2123,2123
501,1391,2115,2115
502,1394,2107,2107
503,1397,2099,2099
504,1400,2091,2091
505,1402,2084,2084
506,1405,2078,2078
507,1408,2072,2072
508,1411,2048,2048
509,1413,2048,2048
510,1416,2048,2048
511,1419,2048,2048
512,1422,2048,2048
513,1425,2048,2048
514,1427,2048,2048
515,1430,2048,2048
516,1433,2048,2048
517,1436,2048,2048
518,1438,2048,2048
519,1441,2048,2048
520,1444,2048,2048
521,1447,2048,2048
522,1450,2048,2048
523,1452,2048,2048
524,1455,2048,2048
525,1458,2048,2048
526,1461,2048,2048
527,1463,2048,2048
528,1466,2048,2048
529,1469,2048,2048
530,1472,2048,2048
531,1475,2048,2048
532,1477,2048,2048
533,1480,2048,2048
534,1483,2048,2048
535,1486,2048,2048
536,1488,2048,2048
537,1491,2048,2048
538,1494,2048,2048
539,1497,2048,2048
540,1500,2048,2048
541,1502,2048,2048
542,1505,2048,2048
543,1508,2048,2048
544,1511,2048,2048
545,1513,2048,2048
546,1516,2048,2048
547,1519,2048,2048
548,1522,2048,2048
549,1525,2048,2048
550,1527,2048,2048
551,1530,2048,2048
552,1533,2046,2046
553,1536,2039,2039
554,1538,2032,2032
555,1541,2026,2026
556,1544,2046,2046
557,1547,2112,2112
558,1550,2227,2227
559,1552,2385,2385
560,1555,2571,2571
561,1558,2757,2757
562,1561,2896,2896
563,1563,2948,2948
564,1566,2896,2896
565,1569,2755,2755
566,1572,2569,2569
567,1575,2381,2381
568,1577,2219,2219
569,1580,2091,2091
570,1583,1995,1995
571,1586,1932,1932
572,1588,1898,1898
573,1591,1912,1912
574,1594,1947,1947
575,1597,1986,1986
576,1600,2017,2017
577,1602,2035,2035
578,1605,2044,2044
579,1608,2048,2048
580,1611,2048,2048
581,1613,2048,2048
582,1616,2048,2048
583,1619,2048,2048
584,1622,2048,2048
585,1625,2048,2048
586,1627,2048,2048
587,1630,2048,2048
588,1633,2048,2048
589,1636,2048,2048
590,1638,2048,2048
591,1641,2048,2048
592,1644,2048,2048
593,1647,2048,2048
594,1650,2048,2048
595,1652,2049,2049
596,1655,2049,2049
597,1658,2050,2050
598,1661,2051,2051
599,1663,2052,2052
600,1666,2053,2053
601,1669,2055,2055
602,1672,2057,2057
603,1675,2060,2060
604,1677,2063,2063
605,1680,2067,2067
606,1683,2072,2072
607,1686,2078,2078
608,1688,2084,2084
609,1691,2091,2091
610,1694,2099,2099
611,1697,2107,2107
612,1700,2115,2115
613,1702,2123,2123
614,1705,2131,2131
615,1708,2139,2139
616,1711,2145,2145
617,1713,2151,2151
618,1716,2155,2155
619,1719,2157,2157
620,1722,2158,2158
621,1725,2157,2157
622,1727,2155,2155
623,1730,2151,2151
624,1733,2145,2145
625,1736,2139,2139
626,1738,2131,2131
627,1741,2123,2123
628,1744,2115,2115
629,1747,2107,2107
630,1750,2099,2099
631,1752,2091,2091
632,1755,2084,2084
633,1758,2078,2078
634,1761,2072,2072
635,1763,2048,2048
636,1766,2048,2048
637,1769,2048,2048
638,1772,2048,2048
639,1775,2048,2048
640,1777,2048,2048
641,1780,2048,2048
642,1783,2048,2048
643,1786,2048,2048
644,1788,2048,2048
645,1791,2048,2048
646,1794,2048,2048
647,1797,2048,2048
648,1800,2048,2048
649,1802,2048,2048
650,1805,2048,2048
651,1808,2048,2048
652,1811,2048,2048
653,1813,2048,2048
654,1816,2048,2048
655,1819,2048,2048
656,1822,2048,2048
657,1825,2048,2048
658,1827,2048,2048
659,1830,2048,2048
660,1833,2048,2048
661,1836,2048,2048
662,1838,2048,2048
663,1841,2048,2048
664,1844,2048,2048
665,1847,2048,2048
666,1850,2048,2048
667,1852,2048,2048
668,1855,2048,2048
669,1858,2048,2048
670,1861,2048,2048
671,1863,2048,2048
672,1866,2048,2048
673,1869,2048,2048
674,1872,2048,2048
675,1875,2048,2048
676,1877,2048,2048
677,1880,2048,2048
678,1883,2048,2048
679,1886,2046,2046
680,1888,2039,2039
681,1891,2032,2032
682,1894,2026,2026
683,1897,2046,2046
684,1900,2112,2112
685,1902,2227,2227
686,1905,2385,2385
687,1908,2571,2571
688,1911,2757,2757
689,1913,2896,2896
690,1916,2948,2948
691,1919,2896,2896
692,1922,2755,2755
693,1925,2569,2569
694,1927,2381,2381
695,1930,2219,2219
696,1933,2091,2091
697,1936,1995,1995
698,1938,1932,1932
699,1941,1898,1898
700,1944,1912,1912
701,1947,1947,1947
702,1950,1986,1986
703,1952,2017,2017
704,1955,2035,2035
705,1958,2044,2044
706,1961,2048,2048
707,1963,2048,2048
708,1966,2048,2048
709,1969,2048,2048
710,1972,2048,2048
711,1975,2048,2048
712,1977,2048,2048
713,1980,2048,2048
714,1983,2048,2048
715,1986,2048,2048
716,1988,2048,2048
717,1991,2048,2048
718,1994,2048,2048
719,1997,2048,2048
720,2000,2048,2048
721,2002,2048,2048
722,2005,2049,2049
723,2008,2049,2049
724,2011,2050,2050
725,2013,2051,2051
726,2016,2052,2052
727,2019,2053,2053
728,2022,2055,2055
729,2025,2057,2057
730,2027,2060,2060
731,2030,2063,2063
732,2033,2067,2067
733,2036,2072,2072
734,2038,2078,2078
735,2041,2084,2084
736,2044,2091,2091
737,2047,2099,2099
738,2050,2107,2107
739,2052,2115,2115
740,2055,2123,2123
741,2058,2131,2131
742,2061,2139,2139
743,2063,2145,2145
744,2066,2151,2151
745,2069,2155,2155
746,2072,2157,2157
747,2075,2158,2158
748,2077,2157,2157
749,2080,2155,2155
750,2083,2151,2151
751,2086,2145,2145
752,2088,2139,2139
753,2091,2131,2131
754,2094,2123,2123
755,2097,2115,2115
756,2100,2107,2107
757,2102,2099,2099
758,2105,2091,2091
759,2108,2084,2084
760,2111,2078,2078
761,2113,2072,2072
762,2116,2048,2048
763,2119,2048,2048
764,2122,2048,2048
765,2125,2048,2048
766,2127,2048,2048
767,2130,2048,2048
768,2133,2048,2048
769,2136,2048,2048
770,2138,2048,2048
771,2141,2048,2048
772,2144,2048,2048
773,2147,2048,2048
774,2150,2048,2048
775,2152,2048,2048
776,2155,2048,2048
777,2158,2048,2048
778,2161,2048,2048
779,2163,2048,2048
780,2166,2048,2048
781,2169,2048,2048
782,2172,2048,2048
783,2175,2048,2048
784,2177,2048,2048
785,2180,2048,2048
786,2183,2048,2048
787,2186,2048,2048
788,2188,2048,2048
789,2191,2048,2048
790,2194,2048,2048
791,2197,2048,2048
792,2200,2048,2048
793,2202,2048,2048
794,2205,2048,2048
795,2208,2048,2048
796,2211,2048,2048
797,2213,2048,2048
798,2216,2048,2048
799,2219,2048,2048
800,2222,2048,2048
801,2225,2048,2048
802,2227,2048,2048
803,2230,2048,2048
804,2233,2048,2048
805,2236,2048,2048
806,2238,2046,2046
807,2241,2039,2039
808,2244,2032,2032
809,2247,2026,2026
810,2250,2046,2046
811,2252,2112,2112
812,2255,2227,2227
813,2258,2385,2385
814,2261,2571,2571
815,2263,2757,2757
816,2266,2896,2896
817,2269,2948,2948
818,2272,2896,2896
819,2275,2755,2755
820,2277,2569,2569
821,2280,2381,2381
822,2283,2219,2219
823,2286,2091,2091
824,2288,1995,1995
825,2291,1932,1932
826,2294,1898,1898
827,2297,1912,1912
828,2300,1947,1947
829,2302,1986,1986
830,2305,2017,2017
831,2308,2035,2035
832,2311,2044,2044
833,2313,2048,2048
834,2316,2048,2048
835,2319,2048,2048
836,2322,2048,2048
837,2325,2048,2048
838,2327,2048,2048
839,2330,2048,2048
840,2333,2048,2048
841,2336,2048,2048
842,2338,2048,2048
843,2341,2048,2048
844,2344,2048,2048
845,2347,2048,2048
846,2350,2048,2048
847,2352,2048,2048
848,2355,2048,2048
849,2358,2049,2049
850,2361,2049,2049
851,2363,2050,2050
852,2366,2051,2051
853,2369,2052,2052
854,2372,2053,2053
855,2375,2055,2055
856,2377,2057,2057
857,2380,2060,2060
858,2383,2063,2063
859,2386,2067,2067
860,2388,2072,2072
861,2391,2078,2078
862,2394,2084,2084
863,2397,2091,2091
864,2400,2099,2099
865,2402,2107,2107
866,2405,2115,2115
867,2408,2123,2123
868,2411,2131,2131
869,2413,2139,2139
870,2416,2145,2145
871,2419,2151,2151
872,2422,2155,2155
873,2425,2157,2157
874,2427,2158,2158
875,2430,2157,2157
876,2433,2155,2155
877,2436,2151,2151
878,2438,2145,2145
879,2441,2139,2139
880,2444,2131,2131
881,2447,2123,2123
882,2450,2115,2115
883,2452,2107,2107
884,2455,2099,2099
885,2458,2091,2091
886,2461,2084,2084
887,2463,2078,2078
888,2466,2072,2072
889,2469,2048,2048
890,2472,2048,2048
891,2475,2048,2048
892,2477,2048,2048
893,2480,2048,2048
894,2483,2048,2048
895,2486,2048,2048
896,2488,2048,2048
897,2491,2048,2048
898,2494,2048,2048
899,2497,2048,2048
900,2500,2048,2048
901,2502,2048,2048
902,2505,2048,2048
903,2508,2048,2048
904,2511,2048,2048
905,2513,2048,2048
906,2516,2048,2048
907,2519,2048,2048
908,2522,2048,2048
909,2525,2048,2048
910,2527,2048,2048
911,2530,2048,2048
912,2533,2048,2048
913,2536,2048,2048
914,2538,2048,2048
915,2541,2048,2048
916,2544,2048,2048
917,2547,2048,2048
918,2550,2048,2048
919,2552,2048,2048
920,2555,2048,2048
921,2558,2048,2048
922,2561,2048,2048
923,2563,2048,2048
924,2566,2048,2048
925,2569,2048,2048
926,2572,2048,2048
927,2575,2048,2048
928,2577,2048,2048
929,2580,2048,2048
930,2583,2048,2048
931,2586,2048,2048
932,2588,2048,2048
933,2591,2046,2046
934,2594,2039,2039
935,2597,2032,2032
936,2600,2026,2026
937,2602,2046,2046
938,2605,2112,2112
939,2608,2227,2227
940,2611,2385,2385
941,2613,2571,2571
942,2616,2757,2757
943,2619,2896,2896
944,2622,2948,2948
945,2625,2896,2896
946,2627,2755,2755
947,2630,2569,2569
948,2633,2381,2381
949,2636,2219,2219
950,2638,2091,2091
951,2641,1995,1995
952,2644,1932,1932
953,2647,1898,1898
954,2650,1912,1912
955,2652,1947,1947
956,2655,1986,1986
957,2658,2017,2017
958,2661,2035,2035
959,2663,2044,2044
960,2666,2048,2048
961,2669,2048,2048
962,2672,2048,2048
963,2675,2048,2048
964,2677,2048,2048
965,2680,2048,2048
966,2683,2048,2048
967,2686,2048,2048
968,2688,2048,2048
969,2691,2048,2048
970,2694,2048,2048
971,2697,2048,2048
972,2700,2048,2048
973,2702,2048,2048
974,2705,2048,2048
975,2708,2048,2048
976,2711,2049,2049
977,2713,2049,2049
978,2716,2050,2050
979,2719,2051,2051
980,2722,2052,2052
981,2725,2053,2053
982,2727,2055,2055
983,2730,2057,2057
984,2733,2060,2060
985,2736,2063,2063
986,2738,2067,2067
987,2741,2072,2072
988,2744,2078,2078
989,2747,2084,2084
990,2750,2091,2091
991,2752,2099,2099
992,2755,2107,2107
993,2758,2115,2115
994,2761,2123,2123
995,2763,2131,2131
996,2766,2139,2139
997,2769,2145,2145
998,2772,2151,2151
999,2775,2155,2155
1000,2777,2157,2157
1001,2780,2158,2158
1002,2783,2157,2157
1003,2786,2155,2155
1004,2788,2151,2151
1005,2791,2145,2145
1006,2794,2139,2139
1007,2797,2131,2131
1008,2800,2123,2123
1009,2802,2115,2115
1010,2805,2107,2107
1011,2808,2099,2099
1012,2811,2091,2091
1013,2813,2084,2084
1014,2816,2078,2078
1015,2819,2072,2072
1016,2822,2048,2048
1017,2825,2048,2048
1018,2827,2048,2048
1019,2830,2048,2048
1020,2833,2048,2048
1021,2836,2048,2048
1022,2838,2048,2048
1023,2841,2048,2048
1024,2844,2048,2048
1025,2847,2048,2048
1026,2850,2048,2048
1027,2852,2048,2048
1028,2855,2048,2048
1029,2858,2048,2048
1030,2861,2048,2048
1031,2863,2048,2048
1032,2866,2048,2048
1033,2869,2048,2048
1034,2872,2048,2048
1035,2875,2048,2048
1036,2877,2048,2048
1037,2880,2048,2048
1038,2883,2048,2048
1039,2886,2048,2048
1040,2888,2048,2048
1041,2891,2048,2048
1042,2894,2048,2048
1043,2897,2048,2048
1044,2900,2048,2048
1045,2902,2048,2048
1046,2905,2048,2048
1047,2908,2048,2048
1048,2911,2048,2048
1049,2913,2048,2048
1050,2916,2048,2048
1051,2919,2048,2048
1052,2922,2048,2048
1053,2925,2048,2048
1054,2927,2048,2048
1055,2930,2048,2048
1056,2933,2048,2048
1057,2936,2048,2048
1058,2938,2048,2048
1059,2941,2048,2048
1060,2944,2046,2046
1061,2947,2039,2039
1062,2950,2032,2032
1063,2952,2026,2026
1064,2955,2046,2046
1065,2958,2112,2112
1066,2961,2227,2227
1067,2963,2385,2385
1068,2966,2571,2571
1069,2969,2757,2757
1070,2972,2896,2896
1071,2975,2948,2948
1072,2977,2896,2896
1073,2980,2755,2755
1074,2983,2569,2569
1075,2986,2381,2381
1076,2988,2219,2219
1077,2991,2091,2091
1078,2994,1995,1995
1079,2997,1932,1932
1080,3000,1898,1898
1081,3002,1912,1912
1082,3005,1947,1947
1083,3008,1986,1986
1084,3011,2017,2017
1085,3013,2035,2035
1086,3016,2044,2044
1087,3019,2048,2048
1088,3022,2048,2048
1089,3025,2048,2048
1090,3027,2048,2048
1091,3030,2048,2048
1092,3033,2048,2048
1093,3036,2048,2048
1094,3038,2048,2048
1095,3041,2048,2048
1096,3044,2048,2048
1097,3047,2048,2048
1098,3050,2048,2048
1099,3052,2048,2048
1100,3055,2048,2048
1101,3058,2048,2048
1102,3061,2048,2048
1103,3063,2049,2049
1104,3066,2049,2049
1105,3069,2050,2050
1106,3072,2051,2051
1107,3075,2052,2052
1108,3077,2053,2053
1109,3080,2055,2055
1110,3083,2057,2057
1111,3086,2060,2060
1112,3088,2063,2063
1113,3091,2067,2067
1114,3094,2072,2072
1115,3097,2078,2078
1116,3100,2084,2084
1117,3102,2091,2091
1118,3105,2099,2099
1119,3108,2107,2107
1120,3111,2115,2115
1121,3113,2123,2123
1122,3116,2131,2131
1123,3119,2139,2139
1124,3122,2145,2145
1125,3125,2151,2151
1126,3127,2155,2155
1127,3130,2157,2157
1128,3133,2158,2158
1129,3136,2157,2157
1130,3138,2155,2155
1131,3141,2151,2151
1132,3144,2145,2145
1133,3147,2139,2139
1134,3150,2131,2131
1135,3152,2123,2123
1136,3155,2115,2115
1137,3158,2107,2107
1138,3161,2099,2099
1139,3163,2091,2091
1140,3166,2084,2084
1141,3169,2078,2078
1142,3172,2072,2072
1143,3175,2048,2048
1144,3177,2048,2048
1145,3180,2048,2048
1146,3183,2048,2048
1147,3186,2048,2048
1148,3188,2048,2048
1149,3191,2048,2048
1150,3194,2048,2048
1151,3197,2048,2048
1152,3200,2048,2048
1153,3202,2048,2048
1154,3205,2048,2048
1155,3208,2048,2048
1156,3211,2048,2048
1157,3213,2048,2048
1158,3216,2048,2048
1159,3219,2048,2048
1160,3222,2048,2048
1161,3225,2048,2048
1162,3227,2048,2048
1163,3230,2048,2048
1164,3233,2048,2048
1165,3236,2048,2048
1166,3238,2048,2048
1167,3241,2048,2048
1168,3244,2048,2048
1169,3247,2048,2048
1170,3250,2048,2048
1171,3252,2048,2048
1172,3255,2048,2048
1173,3258,2048,2048
1174,3261,2048,2048
1175,3263,2048,2048
1176,3266,2048,2048
1177,3269,2048,2048
1178,3272,2048,2048
1179,3275,2048,2048
1180,3277,2048,2048
1181,3280,2048,2048
1182,3283,2048,2048
1183,3286,2048,2048
1184,3288,2048,2048
1185,3291,2048,2048
1186,3294,2048,2048
1187,3297,2046,2046
1188,3300,2039,2039
1189,3302,2032,2032
1190,3305,2026,2026
1191,3308,2046,2046
1192,3311,2112,2112
1193,3313,2227,2227
1194,3316,2385,2385
1195,3319,2571,2571
1196,3322,2757,2757
1197,3325,2896,2896
1198,3327,2948,2948
1199,3330,2896,2896
1200,3333,2755,2755
1201,3336,2569,2569
1202,3338,2381,2381
1203,3341,2219,2219
1204,3344,2091,2091
1205,3347,1995,1995
1206,3350,1932,1932
1207,3352,1898,1898
1208,3355,1912,1912
1209,3358,1947,1947
1210,3361,1986,1986
1211,3363,2017,2017
1212,3366,2035,2035
1213,3369,2044,2044
1214,3372,2048,2048
1215,3375,2048,2048
1216,3377,2048,2048
1217,3380,2048,2048
1218,3383,2048,2048
1219,3386,2048,2048
1220,3388,2048,2048
1221,3391,2048,2048
1222,3394,2048,2048
1223,3397,2048,2048
1224,3400,2048,2048
1225,3402,2048,2048
1226,3405,2048,2048
1227,3408,2048,2048
1228,3411,2048,2048
1229,3413,2048,2048
1230,3416,2049,2049
1231,3419,2049,2049
1232,3422,2050,2050
1233,3425,2051,2051
1234,3427,2052,2052
1235,3430,2053,2053
1236,3433,2055,2055
1237,3436,2057,2057
1238,3438,2060,2060
1239,3441,2063,2063
1240,3444,2067,2067
1241,3447,2072,2072
1242,3450,2078,2078
1243,3452,2084,2084
1244,3455,2091,2091
1245,3458,2099,2099
1246,3461,2107,2107
1247,3463,2115,2115
1248,3466,2123,2123
1249,3469,2131,2131
1250,3472,2139,2139
1251,3475,2145,2145
1252,3477,2151,2151
1253,3480,2155,2155
1254,3483,2157,2157
1255,3486,2158,2158
1256,3488,2157,2157
1257,3491,2155,2155
1258,3494,2151,2151
1259,3497,2145,2145
1260,3500,2139,2139
1261,3502,2131,2131
1262,3505,2123,2123
1263,3508,2115,2115
1264,3511,2107,2107
1265,3513,2099,2099
1266,3516,2091,2091
1267,3519,2084,2084
1268,3522,2078,2078
1269,3525,2072,2072
1270,3527,2048,2048
1271,3530,2048,2048
1272,3533,2048,2048
1273,3536,2048,2048
1274,3538,2048,2048
1275,3541,2048,2048
1276,3544,2048,2048
