Index,Time_ms,Raw,Filtered
249,1163,1569.0,1778.0
250,1163,2420.0,1790.0
251,1174,2128.0,1808.0
252,1176,1080.0,1824.0
253,1185,771.0,1839.0
254,1185,1622.0,1850.0
255,1188,2384.0,1844.0
256,1188,2025.0,1837.0
257,1194,897.0,1817.0
258,1194,543.0,1793.0
259,1206,1382.0,1770.0
260,1211,2172.0,1742.0
261,1215,1822.0,1717.0
262,1221,742.0,1693.0
263,1229,431.0,1673.0
264,1231,1297.0,1657.0
265,1246,2100.0,1639.0
266,1247,1765.0,1625.0
267,1251,671.0,1606.0
268,1257,371.0,1593.0
269,1261,1259.0,1587.0
270,1261,2089.0,1581.0
271,1268,1777.0,1581.0
272,1268,711.0,1580.0
273,1273,419.0,1583.0
274,1273,1306.0,1589.0
275,1284,2151.0,1595.0
276,1289,1852.0,1608.0
277,1293,773.0,1615.0
278,1296,421.0,1615.0
279,1301,1265.0,1611.0
280,1302,2179.0,1620.0
281,1305,2065.0,1665.0
282,1316,1363.0,1762.0
283,1317,1369.0,1899.0
284,1322,2470.0,2057.0
285,1330,3758.0,2266.0
286,1336,3389.0,2431.0
287,1349,2033.0,2517.0
288,1352,1433.0,2541.0
289,1352,2046.0,2513.0
290,1362,2692.0,2448.0
291,1362,2181.0,2360.0
292,1382,911.0,2254.0
293,1384,472.0,2151.0
294,1392,1356.0,2066.0
295,1392,2259.0,2000.0
296,1398,2029.0,1963.0
297,1401,1012.0,1945.0
298,1403,731.0,1943.0
299,1405,1627.0,1946.0
300,1413,2434.0,1936.0
301,1419,2127.0,1931.0
302,1424,1059.0,1929.0
303,1430,757.0,1934.0
304,1432,1653.0,1943.0
305,1435,2480.0,1942.0
306,1435,2175.0,1946.0
307,1448,1103.0,1950.0
308,1451,797.0,1958.0
309,1451,1700.0,1970.0
310,1461,2524.0,1973.0
311,1466,2216.0,1980.0
312,1475,1144.0,1986.0
313,1476,842.0,1995.0
314,1487,1738.0,2007.0
315,1492,2553.0,2009.0
316,1497,2246.0,2016.0
317,1501,1181.0,2022.0
318,1508,880.0,2030.0
319,1508,1771.0,2042.0
320,1518,2594.0,2045.0
321,1519,2280.0,2052.0
322,1523,1231.0,2060.0
323,1528,942.0,2072.0
324,1529,1846.0,2089.0
325,1534,2683.0,2099.0
326,1534,2371.0,2113.0
327,1539,1319.0,2126.0
328,1549,1029.0,2141.0
329,1555,1915.0,2156.0
330,1555,2752.0,2166.0
331,1566,2453.0,2182.0
332,1567,1411.0,2198.0
333,1572,1124.0,2216.0
334,1572,2024.0,2236.0
335,1584,2868.0,2252.0
336,1592,2555.0,2270.0
337,1596,1524.0,2289.0
338,1600,1263.0,2313.0
339,1611,2163.0,2339.0
340,1613,3039.0,2365.0
341,1617,2715.0,2390.0
342,1623,1662.0,2411.0
343,1632,1383.0,2433.0
344,1643,2272.0,2455.0
345,1651,3149.0,2478.0
346,1654,2772.0,2490.0
347,1658,1677.0,2495.0
348,1658,1340.0,2494.0
349,1667,2177.0,2486.0
350,1670,2958.0,2467.0
351,1675,2566.0,2444.0
352,1675,1453.0,2415.0
353,1686,1111.0,2385.0
354,1689,1958.0,2356.0
355,1689,2748.0,2322.0
356,1689,2408.0,2295.0
357,1696,1323.0,2269.0
358,1701,1018.0,2247.0
359,1701,1899.0,2231.0
360,1701,2716.0,2213.0
361,1710,2388.0,2202.0
362,1710,1332.0,2193.0
363,1717,1053.0,2190.0
364,1727,1939.0,2191.0
365,1737,2773.0,2190.0
366,1738,2465.0,2196.0
367,1753,1419.0,2203.0
368,1756,1145.0,2214.0
369,1758,2051.0,2229.0
370,1763,2891.0,2241.0
371,1773,2589.0,2260.0
372,1781,1547.0,2277.0
373,1784,1265.0,2295.0
374,1791,2154.0,2313.0
375,1796,3005.0,2329.0
376,1796,2682.0,2347.0
377,1802,1623.0,2361.0
378,1806,1331.0,2374.0
379,1811,2214.0,2387.0
380,1815,3060.0,2398.0
381,1819,2714.0,2408.0
382,1821,1657.0,2415.0
383,1827,1364.0,2423.0
384,1828,2246.0,2431.0
385,1829,3115.0,2442.0
386,1831,2764.0,2450.0
387,1839,1696.0,2455.0
388,1842,1390.0,2459.0
389,1848,2243.0,2459.0
390,1848,3100.0,2460.0
391,1848,2757.0,2462.0
392,1856,1683.0,2460.0
393,1858,1376.0,2459.0
394,1860,2241.0,2457.0
395,1863,3098.0,2456.0
396,1868,2751.0,2455.0
397,1875,1675.0,2452.0
398,1875,1358.0,2447.0
399,1884,2220.0,2442.0
400,1890,3056.0,2435.0
401,1904,2706.0,2428.0
402,1907,1625.0,2419.0
403,1918,1310.0,2410.0
404,1922,2163.0,2400.0
405,1928,2992.0,2387.0
406,1928,2638.0,2375.0
407,1934,1556.0,2362.0
408,1939,1254.0,2352.0
409,1939,2106.0,2340.0
410,1949,2926.0,2326.0
411,1952,2597.0,2317.0
412,1952,1528.0,2307.0
413,1959,1223.0,2300.0
414,1960,2098.0,2295.0
415,1969,2920.0,2287.0
416,1969,2589.0,2283.0
417,1969,1526.0,2278.0
418,1985,1226.0,2275.0
419,1991,2087.0,2272.0
420,1993,2902.0,2264.0
421,2000,2580.0,2262.0
422,2002,1521.0,2259.0
423,2002,1215.0,2256.0
424,2009,2079.0,2254.0
425,2012,2901.0,2249.0
426,2022,2585.0,2249.0
427,2032,1527.0,2248.0
428,2037,1226.0,2248.0
429,2039,2091.0,2249.0
430,2045,2932.0,2249.0
431,2046,2605.0,2252.0
432,2056,1541.0,2252.0
433,2058,1237.0,2253.0
434,2060,2106.0,2255.0
435,2063,2944.0,2255.0
436,2067,2623.0,2259.0
437,2067,1570.0,2262.0
438,2067,1277.0,2267.0
439,2074,2147.0,2272.0
440,2079,2983.0,2276.0
441,2084,2662.0,2282.0
442,2086,1617.0,2288.0
443,2086,1332.0,2297.0
444,2097,2226.0,2309.0
445,2099,3111.0,2327.0
446,2115,2774.0,2342.0
447,2117,1706.0,2353.0
448,2117,1396.0,2361.0
449,2121,2271.0,2369.0
450,2128,3144.0,2380.0
451,2130,2797.0,2388.0
452,2130,1705.0,2388.0
453,2134,1370.0,2385.0
454,2136,2191.0,2374.0
455,2143,2958.0,2350.0
456,2146,2572.0,2322.0
457,2147,1489.0,2295.0
458,2150,1226.0,2280.0
459,2155,2153.0,2278.0
460,2156,3012.0,2278.0
461,2157,2656.0,2278.0
462,2157,1548.0,2270.0
463,2163,1210.0,2257.0
464,2166,2040.0,2239.0
465,2169,2841.0,2215.0
466,2169,2516.0,2200.0
467,2169,1464.0,2189.0
468,2174,1164.0,2181.0
469,2174,2003.0,2170.0
470,2174,2801.0,2152.0
471,2177,2459.0,2139.0
472,2178,1376.0,2123.0
473,2178,1059.0,2107.0
474,2178,1906.0,2091.0
475,2178,2700.0,2070.0
476,2178,2368.0,2056.0
477,2185,1258.0,2033.0
478,2187,877.0,2002.0
479,2188,1708.0,1971.0
480,2192,2613.0,1956.0
481,2193,2532.0,1987.0
482,2193,1770.0,2062.0
483,2193,1724.0,2172.0
484,2198,2797.0,2303.0
485,2203,4095.0,2491.0
486,2205,3736.0,2638.0
487,2209,2249.0,2688.0
488,2211,1614.0,2678.0
489,2215,2195.0,2616.0
490,2215,2844.0,2520.0
491,2217,2328.0,2406.0
492,2219,1060.0,2280.0
493,2219,635.0,2165.0
494,2219,1515.0,2070.0
495,2227,2406.0,1991.0
496,2230,2172.0,1942.0
497,2230,1132.0,1912.0
498,2230,807.0,1894.0
499,2234,1661.0,1877.0
500,2234,2458.0,1846.0
501,2234,2134.0,1820.0
502,2240,1061.0,1800.0
503,2240,745.0,1791.0
504,2245,1612.0,1783.0
505,2248,2421.0,1765.0
506,2248,2106.0,1751.0
507,2252,1042.0,1742.0
508,2253,742.0,1743.0
509,2253,1619.0,1745.0
510,2261,2441.0,1739.0
511,2263,2136.0,1738.0
512,2263,1079.0,1740.0
513,2268,757.0,1744.0
514,2271,1626.0,1748.0
515,2271,2431.0,1742.0
516,2271,2131.0,1742.0
517,2278,1078.0,1744.0
518,2280,766.0,1749.0
519,2281,1638.0,1756.0
520,2282,2448.0,1753.0
521,2286,2139.0,1755.0
522,2288,1094.0,1758.0
523,2290,793.0,1766.0
524,2293,1670.0,1776.0
525,2293,2489.0,1779.0
526,2295,2194.0,1787.0
527,2299,1151.0,1796.0
528,2302,841.0,1806.0
529,2302,1715.0,1818.0
530,2302,2521.0,1820.0
531,2304,2225.0,1828.0
532,2304,1182.0,1836.0
533,2304,897.0,1849.0
534,2304,1785.0,1866.0
535,2304,2609.0,1876.0
536,2304,2318.0,1892.0
537,2306,1291.0,1908.0
538,2306,1009.0,1928.0
539,2306,1909.0,1953.0
540,2306,2754.0,1973.0
541,2308,2458.0,1997.0
542,2308,1421.0,2018.0
543,2308,1132.0,2040.0
544,2308,1987.0,2059.0
545,2312,2794.0,2068.0
546,2312,2455.0,2075.0
547,2313,1371.0,2073.0
548,2313,1027.0,2067.0
549,2313,1843.0,2055.0
550,2314,2599.0,2030.0
551,2314,2234.0,2005.0
552,2314,1135.0,1975.0
553,2314,780.0,1942.0
554,2321,1611.0,1911.0
555,2323,2368.0,1872.0
556,2323,2033.0,1840.0
557,2323,945.0,1806.0
558,2323,617.0,1776.0
559,2332,1477.0,1752.0
560,2339,2280.0,1727.0
561,2344,1966.0,1711.0
562,2344,894.0,1693.0
563,2352,588.0,1679.0
564,2352,1459.0,1671.0
565,2354,2267.0,1660.0
566,2355,1965.0,1658.0
567,2361,922.0,1656.0
568,2365,650.0,1661.0
569,2365,1542.0,1673.0
570,2367,2366.0,1681.0
571,2369,2062.0,1694.0
572,2370,1000.0,1702.0
573,2370,701.0,1710.0
574,2376,1573.0,1720.0
575,2377,2392.0,1725.0
576,2379,2088.0,1736.0
577,2384,1025.0,1742.0
578,2386,713.0,1746.0
579,2386,1579.0,1752.0
580,2390,2397.0,1754.0
581,2390,2114.0,1765.0
582,2397,1058.0,1773.0
583,2401,754.0,1780.0
584,2407,1627.0,1790.0
585,2410,2442.0,1794.0
586,2410,2145.0,1805.0
587,2415,1089.0,1811.0
588,2415,789.0,1819.0
589,2417,1669.0,1830.0
590,2419,2488.0,1837.0
591,2421,2195.0,1849.0
592,2421,1145.0,1859.0
593,2428,838.0,1867.0
594,2428,1706.0,1878.0
595,2428,2522.0,1882.0
596,2428,2222.0,1892.0
597,2434,1173.0,1899.0
598,2438,869.0,1907.0
599,2438,1735.0,1916.0
600,2438,2550.0,1919.0
601,2448,2243.0,1927.0
602,2451,1183.0,1930.0
603,2454,867.0,1932.0
604,2459,1727.0,1936.0
605,2459,2542.0,1935.0
606,2462,2238.0,1939.0
607,2462,1177.0,1939.0
608,2464,875.0,1941.0
609,2470,1742.0,1946.0
610,2470,2542.0,1944.0
611,2470,2236.0,1947.0
612,2470,1193.0,1949.0
613,2480,887.0,1952.0
614,2480,1761.0,1958.0
615,2484,2567.0,1959.0
616,2484,2267.0,1965.0
617,2491,1212.0,1968.0
618,2494,907.0,1971.0
619,2496,1781.0,1978.0
620,2497,2585.0,1978.0
621,2502,2278.0,1983.0
622,2502,1223.0,1985.0
623,2502,919.0,1987.0
624,2509,1792.0,1993.0
625,2513,2610.0,1996.0
626,2513,2291.0,2000.0
627,2518,1230.0,2001.0
628,2523,905.0,1998.0
629,2523,1769.0,1999.0
630,2528,2575.0,1994.0
631,2534,2288.0,1998.0
632,2534,1238.0,2000.0
633,2534,941.0,2004.0
634,2540,1816.0,2012.0
635,2540,2628.0,2014.0
636,2543,2322.0,2021.0
637,2544,1265.0,2024.0
638,2545,982.0,2031.0
639,2545,1850.0,2040.0
640,2551,2691.0,2048.0
641,2554,2412.0,2065.0
642,2558,1396.0,2083.0
643,2559,1103.0,2100.0
644,2560,1944.0,2114.0
645,2565,2764.0,2122.0
646,2565,2498.0,2141.0
647,2567,1470.0,2156.0
648,2567,1167.0,2171.0
649,2572,2018.0,2185.0
650,2577,2818.0,2191.0
651,2579,2478.0,2193.0
652,2583,1372.0,2182.0
653,2585,1014.0,2165.0
654,2585,1832.0,2147.0
655,2585,2620.0,2123.0
656,2595,2293.0,2103.0
657,2596,1228.0,2082.0
658,2597,916.0,2065.0
659,2601,1770.0,2053.0
660,2601,2565.0,2037.0
661,2601,2267.0,2028.0
662,2605,1203.0,2016.0
663,2606,889.0,2007.0
664,2609,1758.0,2003.0
665,2609,2579.0,1998.0
666,2609,2265.0,1996.0
667,2617,1202.0,1991.0
668,2618,887.0,1986.0
669,2623,1762.0,1987.0
670,2623,2574.0,1984.0
671,2626,2279.0,1987.0
672,2629,1222.0,1987.0
673,2634,892.0,1985.0
674,2634,1711.0,1978.0
675,2638,2467.0,1959.0
676,2638,2223.0,1957.0
677,2638,1369.0,1986.0
678,2649,1371.0,2063.0
679,2649,2512.0,2179.0
680,2656,3928.0,2378.0
681,2659,3796.0,2576.0
682,2660,2578.0,2712.0
683,2660,2151.0,2808.0
684,2663,2700.0,2831.0
685,2663,3323.0,2805.0
686,2663,2746.0,2737.0
687,2663,1485.0,2645.0
688,2667,960.0,2535.0
689,2670,1658.0,2416.0
690,2672,2424.0,2301.0
691,2672,2189.0,2220.0
692,2672,1215.0,2167.0
693,2679,954.0,2138.0
694,2679,1843.0,2123.0
695,2684,2651.0,2104.0
696,2684,2340.0,2088.0
697,2687,1269.0,2070.0
698,2692,949.0,2058.0
699,2700,1795.0,2049.0
700,2701,2600.0,2033.0
701,2707,2296.0,2023.0
702,2707,1249.0,2014.0
703,2711,943.0,2010.0
704,2721,1816.0,2013.0
705,2722,2643.0,2012.0
706,2726,2332.0,2012.0
707,2726,1286.0,2012.0
708,2730,973.0,2015.0
709,2732,1847.0,2022.0
710,2733,2667.0,2023.0
711,2734,2359.0,2027.0
712,2736,1299.0,2027.0
713,2736,991.0,2030.0
714,2736,1853.0,2035.0
715,2736,2663.0,2033.0
716,2742,2356.0,2035.0
717,2742,1308.0,2036.0
718,2748,1057.0,2048.0
719,2751,1879.0,2054.0
720,2756,2707.0,2057.0
721,2756,2406.0,2064.0
722,2766,1337.0,2065.0
723,2768,1050.0,2070.0
724,2768,1934.0,2081.0
725,2774,2756.0,2088.0
726,2774,2446.0,2096.0
727,2783,1405.0,2104.0
728,2785,1110.0,2112.0
729,2785,1979.0,2123.0
730,2785,2821.0,2133.0
731,2794,2530.0,2148.0
732,2794,1501.0,2162.0
733,2794,1216.0,2179.0
734,2801,2098.0,2198.0
735,2805,2948.0,2216.0
736,2812,2651.0,2237.0
737,2812,1620.0,2256.0
738,2816,1332.0,2275.0
739,2823,2196.0,2294.0
740,2828,3050.0,2312.0
741,2832,2713.0,2325.0
742,2833,1646.0,2332.0
743,2836,1304.0,2332.0
744,2845,2131.0,2328.0
745,2846,2905.0,2313.0
746,2851,2540.0,2295.0
747,2851,1432.0,2268.0
748,2857,1074.0,2238.0
749,2861,1881.0,2205.0
750,2864,2645.0,2165.0
751,2872,2291.0,2129.0
752,2872,1212.0,2092.0
753,2880,882.0,2059.0
754,2882,1725.0,2030.0
755,2888,2510.0,1998.0
756,2888,2186.0,1973.0
757,2888,1116.0,1948.0
758,2888,808.0,1928.0
759,2904,1680.0,1915.0
760,2907,2482.0,1899.0
761,2911,2176.0,1891.0
762,2911,1114.0,1881.0
763,2911,799.0,1872.0
764,2920,1670.0,1869.0
765,2925,2478.0,1861.0
766,2930,2176.0,1861.0
767,2936,1127.0,1860.0
768,2941,819.0,1859.0
769,2941,1681.0,1861.0
770,2941,2476.0,1856.0
771,2951,2160.0,1855.0
772,2954,1103.0,1851.0
773,2960,800.0,1849.0
774,2963,1666.0,1851.0
775,2967,2481.0,1849.0
776,2972,2178.0,1853.0
777,2974,1120.0,1854.0
778,2975,800.0,1853.0
779,2982,1668.0,1855.0
780,2985,2480.0,1853.0
781,2985,2175.0,1857.0
782,2993,1127.0,1859.0
783,2998,817.0,1860.0
784,3003,1681.0,1865.0
785,3009,2482.0,1862.0
786,3009,2181.0,1866.0
787,3014,1125.0,1867.0
788,3018,818.0,1868.0
789,3024,1680.0,1871.0
790,3029,2489.0,1870.0
791,3031,2185.0,1874.0
792,3035,1132.0,1875.0
793,3037,823.0,1876.0
794,3039,1678.0,1879.0
795,3045,2473.0,1874.0
796,3045,2167.0,1875.0
797,3051,1109.0,1873.0
798,3059,800.0,1871.0
799,3061,1671.0,1874.0
800,3067,2477.0,1872.0
801,3067,2139.0,1869.0
802,3075,1111.0,1869.0
803,3079,802.0,1869.0
804,3079,1663.0,1871.0
805,3088,2440.0,1864.0
806,3091,2124.0,1862.0
807,3091,1067.0,1856.0
808,3091,769.0,1853.0
809,3101,1637.0,1854.0
810,3101,2439.0,1850.0
811,3109,2139.0,1854.0
812,3113,1087.0,1854.0
813,3118,792.0,1856.0
814,3118,1665.0,1862.0
815,3123,2467.0,1863.0
816,3131,2163.0,1869.0
817,3134,1104.0,1871.0
818,3139,799.0,1872.0
819,3142,1685.0,1880.0
820,3142,2511.0,1885.0
821,3151,2228.0,1899.0
822,3153,1216.0,1916.0
823,3158,933.0,1933.0
824,3160,1793.0,1950.0
825,3160,2607.0,1961.0
826,3171,2331.0,1980.0
827,3171,1308.0,1998.0
828,3182,1007.0,2014.0
829,3182,1875.0,2031.0
830,3188,2680.0,2041.0
831,3192,2339.0,2048.0
832,3193,1252.0,2044.0
833,3193,912.0,2035.0
834,3203,1738.0,2024.0
835,3211,2506.0,2005.0
836,3213,2161.0,1986.0
837,3213,1084.0,1964.0
838,3219,774.0,1945.0
839,3219,1648.0,1934.0
840,3226,2447.0,1920.0
841,3229,2134.0,1913.0
842,3231,1065.0,1901.0
843,3236,738.0,1888.0
844,3236,1601.0,1880.0
845,3244,2400.0,1868.0
846,3248,2099.0,1864.0
847,3255,1033.0,1856.0
848,3257,717.0,1849.0
849,3262,1586.0,1846.0
850,3268,2395.0,1840.0
851,3272,2085.0,1840.0
852,3275,1029.0,1837.0
853,3277,715.0,1833.0
854,3281,1546.0,1828.0
855,3286,2299.0,1810.0
856,3290,2028.0,1806.0
857,3290,1117.0,1824.0
858,3296,1096.0,1887.0
859,3300,2258.0,1993.0
860,3307,3449.0,2146.0
861,3314,3314.0,2309.0
862,3314,2301.0,2449.0
863,3318,1965.0,2560.0
864,3328,2592.0,2610.0
865,3330,3210.0,2613.0
866,3333,2649.0,2574.0
867,3334,1425.0,2508.0
868,3338,898.0,2414.0
869,3344,1549.0,2302.0
870,3344,2264.0,2189.0
871,3349,1964.0,2100.0
872,3351,968.0,2033.0
873,3357,742.0,1993.0
874,3363,1649.0,1974.0
875,3364,2458.0,1955.0
876,3371,2140.0,1943.0
877,3371,1076.0,1926.0
878,3375,762.0,1911.0
879,3384,1630.0,1904.0
880,3390,2445.0,1896.0
881,3393,2141.0,1895.0
882,3395,1078.0,1888.0
883,3395,768.0,1882.0
884,3401,1648.0,1884.0
885,3407,2455.0,1882.0
886,3407,2163.0,1887.0
887,3413,1107.0,1888.0
888,3413,808.0,1891.0
889,3421,1681.0,1898.0
890,3426,2494.0,1900.0
891,3426,2194.0,1909.0
892,3434,1145.0,1913.0
893,3440,833.0,1916.0
894,3442,1694.0,1922.0
895,3442,2504.0,1922.0
896,3448,2212.0,1930.0
897,3453,1163.0,1934.0
898,3462,852.0,1938.0
899,3464,1730.0,1946.0
900,3466,2550.0,1951.0
901,3469,2250.0,1961.0
902,3474,1206.0,1967.0
903,3477,904.0,1974.0
904,3485,1777.0,1985.0
905,3488,2597.0,1991.0
906,3488,2298.0,2002.0
907,3495,1269.0,2013.0
908,3495,973.0,2024.0
909,3505,1851.0,2039.0
910,3508,2682.0,2051.0
911,3509,2387.0,2067.0
912,3511,1362.0,2082.0
913,3517,1086.0,2100.0
914,3517,1967.0,2121.0
915,3526,2800.0,2139.0
916,3527,2497.0,2159.0
917,3534,1467.0,2176.0
918,3537,1185.0,2194.0
919,3537,2054.0,2213.0
920,3548,2880.0,2228.0
921,3551,2559.0,2242.0
922,3551,1493.0,2248.0
923,3558,1135.0,2244.0
924,3563,1988.0,2242.0
925,3563,2788.0,2234.0
926,3568,2384.0,2215.0
927,3568,1278.0,2188.0
928,3579,923.0,2157.0
929,3579,1759.0,2129.0
930,3584,2519.0,2092.0
931,3590,2180.0,2062.0
932,3594,1095.0,2030.0
933,3594,765.0,2000.0
934,3601,1619.0,1975.0
935,3606,2410.0,1947.0
936,3610,2075.0,1925.0
937,3611,1004.0,1902.0
938,3617,699.0,1883.0
939,3621,1569.0,1871.0
940,3625,2375.0,1856.0
941,3634,2070.0,1850.0
942,3634,1007.0,1842.0
943,3634,704.0,1837.0
944,3641,1582.0,1836.0
945,3645,2390.0,1831.0
946,3649,2098.0,1836.0
947,3655,1044.0,1838.0
948,3662,741.0,1840.0
949,3663,1616.0,1847.0
950,3665,2427.0,1847.0
951,3667,2129.0,1855.0
952,3677,1076.0,1860.0
953,3677,762.0,1863.0
